"customer_id","total_sales"
"1272161337417","78.0"
"1272164057161","531.9"
"1272249712713","170.0"
"1273157255241","170.8"
"1273184518217","72.4"
"1273554501705","165.2"
"1273641664585","166.8"
"1273819791433","78.0"
"127393857557","59.0"
"1279101075529","102.0"
"1279153012809","32.2"
"1279196004425","239.85"
"1279289720905","166.0"
"1279294963785","184.0"
"1279490195529","33.2"
"1279656198217","112.0"
"127994888213","53.0"
"1280549060681","1112.75"
"1280683278409","54.0"
"1281034420297","67.8"
"1281167491145","77.4"
"1281264812105","110.5"
"1281317797961","62.8"
"1282045280329","259.2"
"1282296709193","64.4"
"1282533032009","163.2"
"1282589786185","139.0"
"1282704506953","214.4"
"1282765586505","67.8"
"1282861170761","88.0"
"1283498770505","214.0"
"1283525607497","67.8"
"1283894902857","78.0"
"1284078501961","38.9"
"1284651253833","132.6"
"1284654858313","808.9"
"1285575508041","78.0"
"1285823594569","214.6"
"1285835358281","417.2"
"1285900533833","78.0"
"1286262128713","378.0"
"1286275235913","112.0"
"1286346637385","88.0"
"1286839861321","78.0"
"1286902743113","202.0"
"1286972702793","71.6"
"1287053836361","59.3"
"1287598932041","148.8"
"1287702315081","128.0"
"1288582037577","190.35"
"1289501179977","67.8"
"1289971990601","64.0"
"1290135142473","84.8"
"1290254680137","78.4"
"1290986389577","307.3"
"1291565269065","224.4"
"1291997577289","317.0"
"1293263863881","318.0"
"1294491385929","291.75"
"1294586347593","152.05"
"1294872903753","78.0"
"1295801483337","132.6"
"1296650797129","295.6"
"1296838459465","603.7"
"1296920510537","78.4"
"1297055547465","10.0"
"1297342005321","83.3"
"1297374445641","68.0"
"1299079102537","938.4"
"1299576324169","78.0"
"1299607257161","50.8"
"1299731284041","98.0"
"1300570374217","78.0"
"1301066907721","204.0"
"1301157380169","120.95"
"1301255946313","294.6"
"1301257945161","78.0"
"1301417394249","220.8"
"1302769533001","233.8"
"1302801514569","2582.8"
"1303036821577","73.0"
"1303205118025","126.6"
"1303416799305","875.4"
"1303838949449","340.1"
"1304035852361","151.1"
"1304060624969","34.59"
"1304173772873","68.0"
"13046644757","99.0"
"1304822448201","87.8"
"1305481707593","415.0"
"1305519226953","2012.0"
"1305701417033","108.8"
"1305781731401","68.0"
"1306007830601","3947.74"
"1306071728201","98.0"
"1306274594889","58.0"
"1306397573193","102.0"
"1306683539529","149.4"
"1306692976713","72.4"
"1306864386121","173.4"
"1307225849929","98.0"
"1307264712777","155.8"
"1307564408905","364.4"
"1308494266441","78.0"
"1308748382281","388.0"
"1309275553865","71.2"
"1309276307529","128.0"
"1309365633097","115.6"
"1309550477385","330.0"
"1309680009289","565.77"
"1309734043721","214.4"
"1310371053641","10.0"
"1310538694729","55.9"
"1310646894665","272.02"
"1311043158089","136.0"
"1311427985481","57.8"
"1311450529865","204.0"
"1313024213065","108.8"
"1313199882313","1017.6"
"1313241432137","135.8"
"1313921957961","57.8"
"1314298331209","98.6"
"131443130389","171.9"
"1314563883081","700.0"
"1315147513929","116.8"
"1315895279689","112.0"
"1315900981321","115.6"
"1315962650697","88.0"
"1316208640073","91.6"
"1316668112969","82.45"
"131680567317","78.0"
"1316993204297","226.6"
"1317035081801","151.1"
"1317192630345","40.8"
"1317255839817","170.0"
"1317505859657","176.0"
"1317750833225","126.0"
"1317995741257","77.6"
"1318061244489","301.1"
"1318314836041","37.2"
"1318473072713","679.1"
"1319388938313","408.0"
"1319442186313","165.8"
"1320360116297","742.9"
"1321358721097","824.28"
"1321754591305","10.0"
"1321886089289","125.8"
"1324124569673","77.6"
"1324497567817","92.8"
"1324997673033","297.0"
"1325620887625","78.0"
"1325942374473","156.4"
"1326123352137","1304.3"
"1326158774345","115.6"
"1326367932489","58.0"
"1326638268489","80.4"
"1326900969545","64.4"
"1327738650697","112.5"
"1328323297353","290.6"
"1328380575817","338.6"
"1328520036425","78.0"
"1328813670473","68.0"
"1328975773769","115.6"
"1329939939401","83.3"
"1330047615049","488.0"
"1330351669321","149.6"
"1330409373769","156.0"
"1330643075145","353.2"
"1330659000393","193.0"
"1330681741385","98.0"
"1330688131145","1515.35"
"1330791874633","224.4"
"1330853609545","136.0"
"1331099697225","146.2"
"1331247022153","89.3"
"1331605700681","2084.0"
"1332125925449","115.6"
"1332160626761","485.4"
"1332306509897","115.6"
"1332682031177","261.6"
"1332822540361","716.0"
"1332916879433","115.6"
"1332975697993","156.0"
"1333025603657","136.0"
"1333567914057","124.1"
"1333730115657","122.0"
"1333851258953","64.4"
"1334587981897","57.8"
"1334872670281","67.8"
"1335214800969","67.8"
"1335225319497","192.8"
"1335295344713","67.8"
"1335611916361","76.0"
"1335709827145","509.2"
"1336708956233","285.6"
"1336871059529","239.4"
"1337091588169","78.0"
"1337323946057","78.0"
"1337586647113","136.0"
"1337927237705","655.2"
"1338513195081","270.0"
"1338551894089","166.0"
"1338864107593","141.1"
"1339010154569","57.8"
"1339077099593","67.8"
"1339092893769","166.0"
"1339172323401","289.5"
"1339402518601","289.0"
"1339794456649","37.2"
"1340536193097","662.9"
"1340754264137","79.8"
"1341118054473","323.0"
"1341156524105","160.0"
"1341610688585","48.4"
"1341660790857","218.4"
"1342465540169","184.0"
"1342853972041","132.6"
"1343277989961","656.97"
"1343586992201","166.0"
"1343786909769","595.2"
"1343872008265","169.5"
"1344012419145","145.6"
"1344248709193","2224.4"
"1345184432201","48.4"
"1345460600905","295.6"
"1345657045065","98.0"
"1345744044105","271.8"
"1345843200073","54.41"
"1345913847881","443.6"
"1346501607497","37.2"
"1347287908425","130.2"
"1347312713801","166.0"
"1347472228425","397.6"
"1347542843465","124.8"
"1348018470985","44.0"
"1348150132809","146.0"
"1348286971977","488.45"
"1348508581961","491.33"
"1348577263689","80.56"
"1348912611401","141.1"
"1348965400649","34.65"
"1349524422729","45.2"
"1350860669001","78.0"
"1351554924617","116.0"
"1351681867849","203.2"
"1351822311497","238.0"
"1352136130633","367.0"
"1352288174153","136.0"
"1352350236745","264.0"
"1352980955209","234.44"
"1352981938249","402.4"
"1353025192009","81.22"
"1353077882953","108.8"
"1353092726857","334.79"
"1353594798153","81.6"
"1354774839369","78.0"
"1355096817737","78.0"
"1355179917385","152.1"
"1355898028105","78.4"
"1358056849481","392.8"
"1358330822729","279.75"
"1358366900297","98.0"
"1358804779081","92.0"
"1358924218441","1184.0"
"1359059386441","88.0"
"1359086878793","68.0"
"1359249080393","88.0"
"1359297413193","35.19"
"1359399452745","207.0"
"1359435038793","156.0"
"1360240672841","98.0"
"1360331407433","2141.98"
"1360464707657","64.4"
"1360594272329","152.0"
"1360987750473","305.6"
"1360990011465","369.6"
"1361478090825","98.0"
"1361534222409","97.6"
"1361752227913","78.0"
"1361823334473","200.4"
"1361831395401","1346.0"
"1361940840521","108.8"
"1361957945417","225.1"
"1362155569225","973.0"
"1362271109193","312.0"
"1362499207241","170.5"
"1362687656009","68.0"
"1362793857097","1812.62"
"1362822168649","67.8"
"1362920407113","59.3"
"1363077988425","136.0"
"1363154206793","44.0"
"1363736887369","156.0"
"1363792265289","119.5"
"1363843776585","64.4"
"1363906297929","115.6"
"1364135903305","350.0"
"1364140687433","68.0"
"1364159397961","58.0"
"1364275396681","120.66"
"1364305215561","72.4"
"1364386119753","30.0"
"1364440809545","207.4"
"1364454637641","631.21"
"1364713111625","115.6"
"1364750532681","474.79"
"1364807843913","106.4"
"1364828979273","58.0"
"1365242871881","68.0"
"1365297528905","186.0"
"1365480374345","78.0"
"1365557837897","136.0"
"1365561016393","1074.4"
"1365752610889","912.8"
"1366018293833","2227.67"
"1366052569161","272.2"
"1366117843017","78.0"
"1366775070793","340.0"
"1366788112457","108.8"
"1366992814153","116.0"
"1366994845769","243.6"
"1371309473865","170.0"
"1371583774793","128.0"
"1371654193225","86.7"
"1371825864777","156.0"
"1371953528905","302.0"
"1372554100809","146.0"
"1372777906249","240.0"
"1372952330313","48.4"
"1373385261129","767.2"
"1373432119369","98.6"
"1373869965385","218.6"
"1373924950089","173.2"
"1374026432585","825.6"
"1374220550217","452.0"
"1374320787529","132.6"
"1374388093001","241.26"
"1374468931657","196.0"
"1375053774921","303.7"
"1375090049097","548.3"
"1375294718025","78.0"
"1375612371017","179.2"
"1375830179913","81.61"
"1375862456393","374.0"
"1375904661577","152.96"
"1376250265673","806.9"
"1376294731849","173.2"
"1376297418825","665.4"
"1376327663689","67.8"
"1376477970505","64.4"
"1376576962633","310.0"
"1376618709065","169.8"
"1376793690185","125.4"
"1376853033033","32.95"
"1377527496777","108.8"
"1377905999945","44.0"
"1378187313225","102.0"
"1378541568073","576.0"
"1379332653129","144.5"
"1379608100937","207.4"
"1379647979593","184.0"
"1379956424777","107.2"
"1379990962249","78.0"
"1380192125001","362.1"
"1380760911945","198.1"
"1380877336649","126.0"
"1380987240521","57.8"
"1381039538249","136.0"
"1381129650249","568.8"
"1381172052041","406.6"
"1381605572681","164.9"
"1381727862857","251.4"
"1381765447753","78.0"
"1381895340105","516.4"
"1382007439433","64.4"
"1382178947145","360.0"
"1382336725065","697.5"
"1382408454217","248.0"
"1382803865673","78.0"
"1383415283785","262.0"
"1383434813513","324.6"
"1383909425225","168.3"
"1383967948873","672.8"
"1384047214665","493.6"
"1384477425737","78.0"
"1384545091657","173.4"
"1384837185609","542.0"
"1384898527305","216.25"
"1385382641737","923.9"
"1385822650441","244.0"
"1385823109193","115.6"
"1385915580489","302.0"
"1386854219849","585.22"
"1386968219721","113.83"
"1387027234889","78.0"
"1387184586825","607.75"
"1387270275145","362.3"
"1387435589705","78.4"
"1387455086665","659.4"
"1387858985033","408.0"
"1387927404617","471.8"
"1388044058697","1120.0"
"1388602359881","78.0"
"1388690669641","152.54"
"1388866699337","115.6"
"1389297008713","64.4"
"1389568163913","627.2"
"1389818871881","203.8"
"1390049951817","273.8"
"1390136852553","136.0"
"1390182596681","31.6"
"1390458404937","648.7"
"1390999109705","729.0"
"1391641034825","156.0"
"1391857598537","1633.9"
"1392077275209","416.9"
"1392138747977","67.8"
"1392354328649","166.0"
"1392982261833","471.4"
"1393347887177","836.1"
"1393403265097","200.0"
"1393494851657","78.0"
"1393980276809","67.8"
"1394028413001","78.4"
"1394521047113","142.2"
"1394745081929","181.2"
"1394752913481","130.05"
"1394768281673","340.0"
"1395147309129","10.0"
"1395158614089","138.95"
"1395280642121","284.0"
"1395339526217","67.8"
"1395407061065","654.4"
"1396144472137","64.4"
"1396321255497","720.2"
"1396394885193","88.0"
"1396864548937","376.8"
"1396987691081","67.8"
"1396996014153","252.9"
"1397462270025","806.0"
"1397713174601","139.4"
"1397895135305","44.0"
"1398566223945","81.6"
"1398920020041","87.8"
"1399222632521","805.0"
"1399508271177","146.0"
"1399907975241","122.21"
"1399971315785","64.4"
"1400000610377","47.2"
"1400499372105","288.2"
"1400557273161","132.6"
"1400888492105","57.8"
"1400965890121","260.1"
"1400974082121","78.0"
"1401488736329","92.8"
"1401740525641","299.2"
"1401823101001","444.8"
"1402261373001","605.6"
"1402368884809","490.0"
"1402629881929","244.0"
"1402886029385","78.0"
"1402923876425","83.3"
"1403426209865","146.2"
"1403528609865","136.0"
"1404095627337","285.5"
"1404119023689","182.4"
"1404923478089","193.2"
"1405399728201","1325.6"
"1405632544841","302.0"
"1405698965577","10.0"
"1405745037385","78.0"
"1405789012041","161.5"
"1406285447241","549.6"
"1406362124361","147.2"
"1406442831945","67.8"
"1406526226505","203.8"
"1406594678857","525.2"
"1406699733065","186.4"
"1407114051657","421.6"
"1407142232137","115.6"
"1407676448841","78.0"
"1407877578825","74.8"
"1407878627401","88.0"
"1408214499401","1268.7"
"1408382599241","277.2"
"1408647069769","115.6"
"1409152090185","170.4"
"1409225326665","67.8"
"1409238696009","62.8"
"1409484619849","192.8"
"1409501921353","360.0"
"140966330389","71.3"
"1409673199689","97.75"
"1410363850825","358.0"
"1410372436041","539.2"
"1411437985865","277.1"
"1411824877641","428.71"
"1411826253897","272.0"
"1412263837769","212.0"
"1412366499913","108.8"
"1413103812681","78.0"
"1413531041865","166.0"
"1413738594377","132.6"
"1414876856393","496.0"
"1414973128777","78.0"
"1415054950473","67.8"
"1415196049481","78.0"
"1415605289033","78.0"
"1415974027337","67.8"
"1416173027401","400.0"
"1416224866377","10.0"
"1416507064393","116.8"
"1416798830665","44.0"
"1417104425033","2602.1"
"1417156264009","102.0"
"1417182675017","113.9"
"1418028974153","300.0"
"1418272669769","115.6"
"1418398662729","380.0"
"1418850402377","136.0"
"1419044880457","78.0"
"1419118936137","566.0"
"1419153047625","78.0"
"1419210424393","67.8"
"1419393630281","108.8"
"1419585880137","124.1"
"1419718787145","146.0"
"1420075892809","279.65"
"1420119179337","156.0"
"1420127928393","217.0"
"1420513312841","10.0"
"1420615286857","76.0"
"1420781387849","136.0"
"1420793086025","261.1"
"1420956467273","811.0"
"1421017710665","516.0"
"1421355778121","67.8"
"1421387694153","115.6"
"1421540687945","115.6"
"1421882294345","68.4"
"1421900841033","251.6"
"1422316437577","37.2"
"1422439219273","251.2"
"1422497546313","156.0"
"1422500855881","838.0"
"1422685372489","5632.64"
"1422705262665","64.4"
"1422940635209","108.8"
"1423043985481","1069.2"
"1423118008393","78.0"
"1423295905865","198.1"
"1424162619465","544.0"
"1424404119625","78.0"
"1424590471241","10.0"
"1424950886473","220.0"
"1424953704521","184.0"
"1425533698121","136.0"
"1426116051017","396.5"
"1426414436425","203.8"
"1426474369097","2692.0"
"1426580504649","78.0"
"1427139887177","67.8"
"1427797540937","132.6"
"1429039087689","10.0"
"1429548433481","272.0"
"1429575991369","212.8"
"1429717090377","67.8"
"1429901475913","639.2"
"1431008378953","186.32"
"1431289987145","78.0"
"1431304568905","490.0"
"1431463952457","115.6"
"1431973757001","10.34"
"1432277155913","64.0"
"1432389222473","86.4"
"1432440733769","182.05"
"1432469274697","173.4"
"1432609062985","98.0"
"1433285361737","81.6"
"1433655148617","937.9"
"1433852477513","78.0"
"1437160308809","68.0"
"1437325066313","683.5"
"1437372842057","146.0"
"1437391749193","48.8"
"1437414719561","76.8"
"1437478715465","110.4"
"1437843816521","80.4"
"1437846208585","67.8"
"1438165303369","1285.2"
"1438176215113","115.6"
"1438391533641","136.0"
"1438498619465","124.8"
"1438580441161","20.0"
"1438822367305","1529.55"
"1439682887753","78.0"
"1440754303049","10.0"
"1441016217673","78.0"
"1441493352521","87.8"
"1442041135177","108.8"
"1442311372873","78.0"
"1442701541449","76.0"
"1442880028745","102.0"
"1443006808137","64.4"
"1443110617161","38.4"
"1443150430281","138.0"
"1443206594633","198.9"
"1443893379145","176.0"
"1444084678729","372.3"
"1444251009097","135.15"
"1444263919689","1452.49"
"1444317069385","115.6"
"1444502306889","282.0"
"1444807213129","126.2"
"1444925538377","135.8"
"1445615173705","30.0"
"1445842092105","243.5"
"1445890949193","409.6"
"1446195003465","176.0"
"1446368018505","163.2"
"1446653362249","170.0"
"1446763135049","115.6"
"1447001292873","720.87"
"1447204421705","231.2"
"1447233028169","67.8"
"1447328710729","78.0"
"1447574437961","10.0"
"1447938916425","30.0"
"1447950680137","91.02"
"1447953563721","78.85"
"1448542535753","216.1"
"1448878080073","67.8"
"1449317335113","1511.8"
"144934240277","78.0"
"1449475473481","136.0"
"1449586491465","37.2"
"1449729622089","148.8"
"1449769435209","920.33"
"1450397630537","54.4"
"1450952261705","372.6"
"1451089002569","185.3"
"1451144151113","927.7"
"1451425103945","70.6"
"1451450597449","761.0"
"1451577016393","988.4"
"1451625283657","868.95"
"1451674271817","710.0"
"1451724963913","1358.0"
"1451761205321","78.0"
"1451809505353","258.0"
"1451837784137","146.0"
"1452347424841","214.4"
"1453083426889","67.8"
"1453139656777","200.4"
"1453358317641","78.0"
"1453968523337","115.6"
"1454119157833","78.0"
"1454224048201","90.4"
"1454303969353","108.8"
"1454655701065","78.0"
"1454661271625","96.3"
"1454956118089","92.8"
"1455029715017","593.7"
"1455038070857","136.0"
"1455357100105","92.8"
"1455604269129","354.8"
"1455610134601","886.9"
"1455981002825","124.1"
"1455988867145","486.4"
"1456032514121","10.0"
"1456045391945","83.3"
"1456109486153","102.0"
"1456641048649","61.0"
"1457352736841","991.5"
"1457427120201","78.0"
"1457471750217","176.6"
"1457711513673","278.0"
"1457779867721","61.0"
"1457900027977","83.3"
"1458163613769","110.0"
"1458240618569","78.88"
"1458346917961","139.0"
"1458350719049","141.1"
"1458455674953","80.63"
"1458623053897","61.0"
"1458788204617","78.0"
"1458900828233","10.46"
"1458905120841","54.0"
"1458918424649","215.9"
"1459375374409","361.2"
"1459409846345","704.4"
"1460673544265","68.0"
"1460819329097","115.6"
"1461259272265","895.7"
"1462542139465","190.4"
"1462789406793","73.0"
"1462903504969","39.0"
"1463344922697","120.7"
"1463379361865","412.8"
"1463387291721","60.0"
"1463406559305","136.0"
"1463619747913","73.0"
"1463637213257","83.0"
"1463779983433","115.6"
"1463828217929","57.8"
"1463862034505","126.0"
"1464048058441","122.0"
"1464088363081","158.1"
"1464169103433","239.7"
"1464329928777","108.0"
"1464487018569","2397.47"
"1464499470409","62.8"
"1464518475849","553.2"
"1464561795145","73.0"
"1464586272841","108.8"
"1464884953161","212.1"
"1465096077385","725.52"
"1465703956553","224.0"
"1465720176713","411.8"
"1465850429513","347.0"
"1465903710281","156.0"
"1466138951753","114.4"
"1466283262025","183.6"
"1466348601417","62.8"
"1466416857161","207.4"
"1466799554633","1878.1"
"1467326726217","54.4"
"1467576877129","184.6"
"1467946958921","108.0"
"1467958624329","851.9"
"1468028158025","136.0"
"1468161228873","10.0"
"1468170666057","770.51"
"1468230860873","381.25"
"1468315107401","64.4"
"1468347351113","397.2"
"1468887531593","37.2"
"1469004775497","57.8"
"1469014507593","115.6"
"1469024174153","78.0"
"1469087055945","67.8"
"1469279436873","87.2"
"1469332455497","394.01"
"1469489152073","210.2"
"1469522182217","108.8"
"1469630873673","64.4"
"1469700177993","136.0"
"1469706338377","79.7"
